CreditScore,Age,Tenure,EstimatedSalary,Balance,NumOfProducts,Exited,Geography_Germany,Geography_Spain,Gender_Male,HasCrCard_Yes,IsActiveMember_Yes,Balance_v_Sal
841,31.0,2,173240.52,0.0,2,0,0,0,1,0,0,0.0
688,33.0,2,27557.18,0.0,1,1,0,1,0,0,0,0.0
614,51.0,3,5552.37,0.0,2,0,0,0,1,1,1,0.0
511,48.0,6,88307.87,149726.08,1,1,1,0,1,0,0,1.695500978565104
447,43.0,2,33879.26,0.0,2,1,0,0,1,0,0,0.0
738,35.0,5,181429.87,161274.05,2,0,0,0,1,0,0,0.8889057242889498
422,33.0,2,102655.31,0.0,2,0,0,0,0,0,0,0.0
537,30.0,1,96555.42,103138.17,1,0,0,1,1,1,1,1.0681758724678532
707,40.0,3,189366.03,109628.44,1,0,1,0,0,0,0,0.5789234742894489
690,54.0,5,12847.61,0.0,1,1,0,0,1,0,0,0.0
664,33.0,7,143433.33,97286.16,2,0,1,0,1,0,0,0.678267457082674
850,33.0,7,183983.82,118004.26,1,0,0,0,0,0,0,0.6413838999538111
584,32.0,9,169137.24,85534.83,1,0,0,1,1,0,0,0.5057125799143938
728,59.0,4,163365.85,0.0,1,1,0,0,0,1,1,0.0
560,43.0,4,123181.44,95140.44,2,1,0,1,0,0,0,0.7723601867294294
629,31.0,6,16447.6,0.0,1,1,0,0,0,1,1,0.0
658,25.0,3,173948.4,0.0,2,0,0,0,1,1,1,0.0
794,54.0,1,192154.66,75900.84,1,0,1,0,0,1,1,0.3949986953217788
790,41.0,2,198224.38,126619.27,1,0,0,0,0,0,0,0.638767390772013
640,44.0,7,67202.74,111833.47,1,0,0,0,1,0,0,1.6641206891266636
652,37.0,7,68789.93,0.0,2,0,0,1,1,0,0,0.0
583,57.0,3,147964.99,238387.56,1,1,0,0,0,1,1,1.611107870855126
775,32.0,2,161069.73,108698.96,2,0,0,0,0,1,1,0.6748565357376585
584,39.0,2,127749.61,112687.69,1,0,0,0,0,1,1,0.8820981136459047
635,48.0,4,191914.37,81556.89,2,0,1,0,0,0,0,0.42496499871270715
814,48.0,9,185791.9,136596.85,1,0,0,0,1,1,1,0.7352142370038738
735,43.0,9,184570.04,98807.45,1,1,1,0,0,0,0,0.535338508893426
678,31.0,1,130446.65,0.0,2,0,0,0,0,1,1,0.0
693,37.0,1,82867.55,0.0,2,0,0,0,1,1,1,0.0
640,30.0,6,187632.22,107499.7,1,0,0,0,0,1,1,0.5729277199832736
773,23.0,8,56759.79,0.0,2,0,0,1,0,0,0,0.0
736,30.0,9,34180.33,0.0,2,0,0,0,0,0,0,0.0
693,28.0,8,158545.25,0.0,2,0,0,0,0,1,1,0.0
496,41.0,1,182337.98,176024.05,2,0,0,0,0,0,0,0.9653723815521044
751,39.0,3,84175.34,0.0,2,0,0,0,0,1,1,0.0
528,39.0,0,22197.8,127631.62,1,1,1,0,1,1,1,5.7497418663110755
754,19.0,9,189641.11,0.0,1,0,0,1,0,0,0,0.0
568,26.0,10,154491.39,109819.16,2,0,1,0,0,0,0,0.7108432385778909
592,41.0,2,90020.74,138734.94,1,0,0,1,0,0,0,1.541144185217762
558,25.0,10,197264.35,111363.1,2,0,1,0,1,0,0,0.5645373834653854
825,34.0,9,31933.06,0.0,2,0,0,0,1,1,1,0.0
677,28.0,0,8755.69,143988.0,2,1,1,0,1,0,0,16.445077429648606
653,34.0,5,52820.13,118838.75,1,0,0,0,1,1,1,2.249876136238211
593,35.0,4,20008.46,161637.75,1,0,0,1,1,1,1,8.078470307060114
632,44.0,3,34607.14,133793.89,1,1,0,0,0,1,1,3.866077636002282
601,35.0,8,177384.45,71553.83,1,0,1,0,1,0,0,0.403382765512986
786,62.0,8,165702.64,0.0,1,0,0,0,0,1,1,0.0
654,40.0,3,167889.1,0.0,2,0,0,0,0,0,0,0.0
572,38.0,7,133122.62,0.0,2,0,0,0,0,1,1,0.0
813,62.0,10,140454.14,64667.95,2,0,0,0,0,1,1,0.46042039059866796
523,28.0,2,59938.81,121164.11,1,0,0,0,0,1,1,2.0214633890796296
506,50.0,3,12016.79,0.0,2,0,0,1,1,0,0,0.0
513,72.0,3,81251.24,98903.06,1,0,0,1,1,1,1,1.2172498536637717
664,31.0,7,134169.85,104158.84,1,0,0,0,0,0,0,0.7763207605881649
684,54.0,6,94888.6,0.0,2,0,0,0,1,1,1,0.0
608,63.0,3,175696.16,139529.93,2,1,0,1,0,1,1,0.7941546929654011
527,25.0,6,96758.58,0.0,2,0,0,0,0,1,1,0.0
666,53.0,5,128019.48,64646.7,1,1,0,0,1,0,0,0.5049754927921907
779,71.0,3,146895.36,0.0,2,1,0,0,1,1,1,0.0
629,40.0,6,139356.3,0.0,2,0,0,0,0,1,1,0.0
430,35.0,1,2923.61,118894.22,1,0,0,0,1,0,0,40.66692205868772
712,24.0,2,121232.51,0.0,1,0,0,0,1,1,1,0.0
682,30.0,9,2053.42,0.0,2,0,0,0,1,1,1,0.0
634,41.0,8,6382.46,68213.99,1,0,0,0,0,1,1,10.687726989279996
487,31.0,1,158750.13,0.0,2,0,0,1,0,0,0,0.0
808,47.0,8,74028.36,139196.0,1,0,0,1,1,1,1,1.8803064122992863
527,32.0,7,44099.75,0.0,2,0,0,0,0,1,1,0.0
637,50.0,4,17323.0,126345.55,1,1,1,0,1,1,1,7.293514402817064
802,40.0,5,175043.69,0.0,2,0,0,1,1,1,1,0.0
529,38.0,2,146388.85,0.0,1,1,0,0,0,0,0,0.0
850,43.0,3,2465.8,0.0,2,0,0,0,0,0,0,0.0
738,18.0,4,47799.15,0.0,2,0,0,0,1,1,1,0.0
817,34.0,5,165562.84,129278.43,1,0,0,0,1,0,0,0.7808420657678982
735,31.0,3,72927.68,119558.35,1,0,0,0,1,0,0,1.6394097549791795
619,41.0,5,38270.47,92467.58,1,0,1,0,0,0,0,2.4161600314811915
671,27.0,5,120893.07,0.0,2,0,0,0,1,0,0,0.0
581,31.0,6,188377.21,0.0,2,0,0,1,0,0,0,0.0
690,36.0,10,55902.93,0.0,2,0,0,1,1,0,0,0.0
579,56.0,4,4523.74,99340.83,1,1,0,1,1,0,0,21.95988938356316
688,24.0,3,102195.16,0.0,2,0,0,1,0,1,1,0.0
599,28.0,4,60843.09,126833.79,2,1,0,1,0,0,0,2.0846046773758533
729,29.0,5,25548.47,109676.52,1,0,1,0,1,1,1,4.292880160729782
718,29.0,3,134462.29,0.0,1,0,0,0,0,1,1,0.0
712,53.0,6,132702.64,134729.99,2,0,1,0,1,1,1,1.0152773901107015
474,37.0,3,75698.44,98431.37,1,0,0,0,1,0,0,1.3003090948769882
565,33.0,8,105642.43,130368.31,2,0,1,0,1,0,0,1.2340525487723069
658,31.0,7,102153.75,123974.96,1,0,0,0,0,0,0,1.213611443534868
714,63.0,4,166677.54,138082.16,1,0,0,0,1,1,1,0.828438912645339
725,45.0,1,24218.65,129855.32,1,0,0,0,1,0,0,5.361790190617561
825,40.0,6,117122.5,132308.22,1,0,0,0,1,0,0,1.1296567269312046
665,45.0,5,51871.95,155447.65,2,1,1,0,0,0,0,2.996757399712176
670,35.0,2,84321.03,124268.64,2,0,0,1,1,1,1,1.4737561910711954
474,34.0,9,160213.27,176311.36,1,0,1,0,0,0,0,1.100479130099523
591,40.0,2,88695.19,99886.42,2,0,0,0,1,1,1,1.1261762898303729
508,31.0,7,6123.15,0.0,2,0,0,0,0,1,1,0.0
695,36.0,2,167749.54,0.0,2,0,0,0,0,1,1,0.0
660,24.0,5,71638.0,85089.3,1,0,1,0,1,1,1,1.1877676652056173
687,41.0,10,198064.52,134318.21,2,0,1,0,1,1,1,0.6781538157364075
658,29.0,5,54914.92,75395.53,2,0,1,0,1,1,1,1.3729516495699166
705,33.0,5,190659.17,116765.7,1,1,1,0,0,0,0,0.6124315971794065
739,60.0,4,51637.67,0.0,1,0,0,1,1,1,1,0.0
844,38.0,7,119333.38,111501.66,1,0,0,0,1,1,1,0.934371087117452
602,48.0,7,127095.14,76595.08,2,0,1,0,0,0,0,0.6026593935849947
759,33.0,9,93541.14,160541.36,2,0,0,0,0,0,0,1.71626473656404
747,38.0,2,89289.54,129728.6,1,0,1,0,1,0,0,1.4528980662236586
673,47.0,1,108762.16,0.0,2,0,0,0,1,0,0,0.0
671,34.0,5,28238.25,130929.02,4,1,0,1,0,1,1,4.636584065938931
640,74.0,2,34130.43,116800.25,1,0,1,0,0,1,1,3.4221734094765286
581,40.0,0,7926.35,101016.53,1,1,1,0,1,1,1,12.744394330303354
630,67.0,5,27330.27,0.0,2,0,0,0,1,1,1,0.0
703,33.0,8,79997.14,190566.65,1,0,0,0,0,1,1,2.382168287516279
698,47.0,6,50213.81,0.0,1,1,0,1,0,0,0,0.0
742,43.0,6,60920.03,97067.69,1,1,1,0,0,1,1,1.593362478646186
652,37.0,4,197699.8,92208.54,1,1,0,0,0,1,1,0.4664068451257917
644,37.0,2,92809.73,186347.97,2,0,0,0,1,0,0,2.0078495002625263
735,55.0,2,163516.16,103176.62,1,0,0,1,1,1,1,0.6309872981361597
777,58.0,4,62449.07,0.0,1,1,0,0,0,1,1,0.0
644,40.0,4,115800.1,77270.08,2,1,1,0,0,1,1,0.6672712717864665
665,37.0,3,110359.68,111911.63,1,1,1,0,0,1,1,1.014062654041766
529,72.0,5,78695.68,94216.05,1,0,1,0,1,1,1,1.1972201015354338
803,45.0,7,128378.04,0.0,2,0,0,1,0,1,1,0.0
604,26.0,3,155248.62,0.0,2,0,0,1,0,0,0,0.0
738,49.0,6,123499.27,106770.82,1,0,0,0,1,0,0,0.8645461629044447
655,72.0,5,99920.41,138089.97,2,0,1,0,0,1,1,1.3819996335083091
698,39.0,9,53289.49,133191.19,2,0,1,0,1,1,1,2.4993894668535956
775,66.0,9,67622.34,0.0,2,0,0,0,0,1,1,0.0
735,41.0,7,11783.1,74135.85,1,1,0,0,1,1,1,6.291710161163022
766,41.0,6,62402.38,99208.46,2,0,0,1,1,0,0,1.589818529357374
537,84.0,8,186235.98,92242.34,1,0,1,0,1,1,1,0.49529816955885747
599,25.0,7,79005.95,108380.72,1,0,1,0,1,1,1,1.3718045286462603
420,55.0,4,144870.28,91893.32,1,1,0,1,0,0,0,0.6343145053630048
674,32.0,7,95481.0,85757.93,1,0,0,0,0,1,1,0.8981674888197652
570,46.0,3,820.46,0.0,2,0,0,0,0,0,0,0.0
623,33.0,8,174777.98,96759.42,1,0,1,0,1,1,1,0.5536133327550758
710,30.0,6,8991.17,0.0,2,0,0,0,1,1,1,0.0
466,29.0,6,2797.27,0.0,2,0,0,0,1,1,1,0.0
759,22.0,5,22303.17,0.0,1,0,0,0,0,0,0,0.0
581,71.0,4,197562.08,0.0,2,0,0,0,1,1,1,0.0
820,33.0,2,23067.97,132150.26,2,0,0,0,1,0,0,5.728733824432752
759,41.0,9,190294.12,0.0,2,0,0,0,1,1,1,0.0
628,31.0,6,113167.17,175443.75,1,1,0,0,0,0,0,1.5503060649126421
676,31.0,3,124777.14,78990.15,1,0,0,0,1,1,1,0.6330498519199911
591,33.0,4,124625.08,113743.37,1,0,0,0,0,0,0,0.9126844291694737
690,26.0,5,49599.27,157624.84,1,0,0,0,0,1,1,3.1779669337875336
624,62.0,7,151411.5,125163.62,2,0,0,0,0,1,1,0.8266454001182209
573,23.0,2,122964.18,0.0,1,0,0,0,0,0,0,0.0
694,60.0,9,57088.97,0.0,1,0,0,0,1,1,1,0.0
632,29.0,7,7820.78,80922.75,1,0,0,1,0,0,0,10.34714568112132
632,40.0,3,149188.41,193354.86,2,0,0,0,1,0,0,1.2960447798860513
832,40.0,9,134638.97,107648.94,2,0,1,0,0,1,1,0.7995377564162887
598,46.0,7,184980.23,131769.04,1,1,1,0,0,0,0,0.7123412053277262
430,36.0,1,122373.42,138992.48,2,0,1,0,1,0,0,1.1358061252190224
711,37.0,8,80215.2,113899.92,1,0,0,0,0,0,0,1.4199293899410586
582,26.0,6,14081.64,114450.32,1,0,1,0,1,1,1,8.12762717978872
605,39.0,3,199390.45,0.0,2,0,0,0,1,0,0,0.0
657,37.0,2,7667.48,0.0,2,0,0,0,0,1,1,0.0
578,40.0,6,74965.61,63609.92,1,1,0,1,1,0,0,0.8485213419860119
532,38.0,9,30583.95,0.0,2,0,0,0,1,0,0,0.0
612,42.0,10,149682.78,75497.51,1,0,0,0,0,0,0,0.504383403354748
792,42.0,2,92664.09,0.0,2,0,0,0,0,0,0,0.0
674,26.0,10,138423.1,0.0,2,0,0,0,0,1,1,0.0
680,31.0,1,3148.2,0.0,2,0,0,0,1,1,1,0.0
593,39.0,0,197933.5,117704.73,1,0,0,0,0,0,0,0.5946680577062498
679,35.0,1,37341.17,130463.55,2,0,1,0,1,1,1,3.4938259834922154
493,32.0,8,79577.4,46161.18,1,0,0,1,1,1,1,0.5800790174094655
688,42.0,5,197602.29,0.0,2,0,0,1,1,0,0,0.0
769,43.0,4,87537.32,110182.54,2,0,1,0,1,1,1,1.258692178376034
581,49.0,10,41623.59,0.0,2,0,0,1,1,0,0,0.0
465,41.0,9,168280.95,117221.15,1,0,0,0,1,0,0,0.6965800347573506
641,35.0,4,125986.18,0.0,2,0,0,0,0,0,0,0.0
731,43.0,9,548.52,79120.27,1,1,1,0,0,0,0,144.2431816524466
625,37.0,1,96088.54,177069.24,2,0,0,0,1,1,1,1.842771677038698
468,36.0,3,107787.42,61636.97,1,0,0,0,1,0,0,0.5718382534807865
790,26.0,5,20510.79,0.0,1,0,0,0,1,0,0,0.0
587,37.0,6,192026.02,104414.03,1,0,1,0,0,0,0,0.5437493835470839
692,66.0,4,118188.15,159732.02,1,0,0,0,1,1,1,1.3515062212243782
676,34.0,4,189540.95,89437.03,1,0,1,0,0,1,1,0.471861252146304
571,41.0,8,63736.17,0.0,1,0,0,0,1,1,1,0.0
700,32.0,3,95740.37,0.0,1,0,0,0,0,0,0,0.0
445,30.0,3,127939.19,0.0,2,0,0,0,0,1,1,0.0
746,36.0,7,193438.69,142400.77,1,0,0,0,1,1,1,0.7361545407488026
722,47.0,2,90655.94,88011.4,1,1,0,0,0,1,1,0.9708288282047486
596,36.0,2,12067.39,0.0,2,0,0,0,1,1,1,0.0
850,30.0,8,54191.38,154870.28,1,0,1,0,0,1,1,2.8578397523739016
597,46.0,4,58667.16,0.0,2,1,0,1,0,0,0,0.0
436,43.0,5,35687.43,0.0,2,0,0,1,1,1,1,0.0
660,28.0,1,14288.93,118402.25,2,0,1,0,1,0,0,8.286292255613262
649,37.0,9,247.36,87374.88,2,0,0,0,1,1,1,353.22962483829235
646,32.0,8,78111.84,105397.8,1,1,1,0,1,0,0,1.3493191301088288
560,31.0,5,79547.39,125341.69,1,0,0,1,0,0,0,1.575685764171521
710,49.0,10,193266.72,129164.88,1,0,1,0,1,1,1,0.6683244792481603
513,40.0,3,105028.46,141004.46,1,0,0,0,1,0,0,1.3425357279350758
607,21.0,0,116106.52,0.0,2,0,0,0,0,0,0,0.0
757,57.0,3,53179.21,89079.41,1,1,0,0,1,1,1,1.6750796034766218
619,40.0,9,140947.05,103604.31,2,0,1,0,1,0,0,0.7350583783058958
612,24.0,1,171837.06,182705.05,1,0,0,0,1,1,1,1.0632459028337657
842,29.0,8,123437.05,0.0,2,0,0,0,1,1,1,0.0
713,33.0,6,197519.66,94598.48,1,1,0,0,1,0,0,0.4789319706200385
657,36.0,8,183058.51,188241.05,2,1,0,1,1,0,0,1.0283108389771116
770,37.0,9,22710.72,0.0,2,0,0,0,0,0,0,0.0
773,40.0,10,69303.15,0.0,2,0,0,0,0,1,1,0.0
470,39.0,5,63705.9,117469.91,2,0,1,0,1,0,0,1.8439408280865666
781,35.0,4,116429.51,80790.74,1,0,0,1,1,0,0,0.6939026025274865
428,62.0,1,58381.77,107735.93,1,0,0,0,0,1,1,1.8453693678694565
600,43.0,8,177378.66,133379.41,1,1,1,0,1,0,0,0.7519473312065837
697,37.0,7,35450.53,168066.87,1,0,0,1,0,0,0,4.740884550950296
692,43.0,2,164621.43,69014.49,2,0,1,0,0,0,0,0.41923150588595914
791,28.0,4,174435.48,0.0,1,0,0,0,1,0,0,0.0
538,42.0,1,94047.75,98548.62,2,0,1,0,0,1,1,1.0478572852620078
820,49.0,1,119087.25,0.0,2,0,0,0,0,1,1,0.0
679,26.0,3,184800.27,76554.06,1,0,0,1,0,1,1,0.4142529661888481
649,36.0,2,75035.48,0.0,2,0,0,0,0,1,1,0.0
632,27.0,3,62703.38,107375.82,1,0,0,0,0,1,1,1.7124407009638078
594,40.0,9,190882.69,122417.17,2,0,0,0,1,1,1,0.6413214838914938
682,42.0,0,91981.85,0.0,1,1,0,0,0,1,1,0.0
720,33.0,6,91881.29,97188.62,1,0,0,1,1,0,0,1.0577629025452298
769,31.0,4,7118.02,61297.05,2,0,0,0,1,1,1,8.61153101564761
746,30.0,1,11710.4,112666.67,1,1,0,1,1,0,0,9.621077845334062
623,40.0,7,25904.12,0.0,1,0,0,1,0,1,1,0.0
537,28.0,3,86911.49,157842.07,1,0,0,0,1,0,0,1.8161243122169461
468,46.0,7,10958.18,91443.75,1,0,0,0,1,0,0,8.34479356973512
588,30.0,0,5790.9,110148.49,1,1,1,0,0,0,0,19.020962199312716
729,34.0,9,42855.97,53299.96,2,0,0,1,0,1,1,1.2436997692503517
543,37.0,3,78915.68,0.0,2,0,0,1,1,1,1,0.0
499,39.0,6,81409.0,0.0,2,0,0,1,1,1,1,0.0
784,28.0,2,179252.73,70233.74,2,0,1,0,1,1,1,0.39181406051667944
604,33.0,3,42171.13,0.0,1,1,0,0,1,0,0,0.0
614,25.0,10,58965.04,75212.28,1,0,0,1,0,0,0,1.2755402184073816
671,31.0,7,102681.32,41299.03,1,0,0,0,0,1,1,0.40220587347338344
587,35.0,3,125553.52,83286.56,1,0,0,1,0,0,0,0.6633550377560103
593,43.0,10,53478.02,0.0,2,0,0,1,1,0,0,0.0
453,29.0,6,198376.02,0.0,1,1,0,0,1,0,0,0.0
570,35.0,6,105525.36,85668.59,1,0,1,0,1,0,0,0.8118294029037191
655,45.0,7,47349.0,57327.04,1,0,0,0,0,1,1,1.2107339120150373
632,47.0,3,178822.32,0.0,2,0,0,1,1,0,0,0.0
681,37.0,7,72127.83,69609.85,1,0,0,0,0,1,1,0.9650900352887367
591,46.0,4,163504.33,129269.27,1,0,1,0,1,0,0,0.7906167989557219
779,27.0,1,190623.02,0.0,2,0,0,0,1,1,1,0.0
456,63.0,1,140758.07,165350.61,2,1,0,0,0,0,0,1.1747149559524366
686,41.0,7,132374.41,152105.57,2,0,0,0,0,1,1,1.1490556973964983
617,74.0,10,53949.98,0.0,2,0,0,0,1,1,1,0.0
850,32.0,5,121982.73,106290.64,1,0,0,0,0,0,0,0.8713581012656464
646,30.0,10,136983.77,100548.67,2,0,1,0,0,0,0,0.7340188549344204
735,46.0,2,114371.33,106344.95,1,1,1,0,1,0,0,0.9298217481601376
543,35.0,5,62389.35,137482.19,1,0,0,0,1,0,0,2.2036163223370657
490,37.0,3,24435.77,116465.53,1,0,0,0,0,1,1,4.766190302167683
640,45.0,1,10908.33,0.0,1,0,0,0,1,1,1,0.0
445,45.0,10,90977.48,0.0,2,0,0,1,1,1,1,0.0
761,36.0,9,81062.93,127637.92,1,0,0,0,1,1,1,1.574553498127936
426,34.0,3,61230.83,0.0,2,0,0,0,0,1,1,0.0
777,37.0,1,126837.72,0.0,1,0,0,0,1,1,1,0.0
534,35.0,2,115668.53,81951.74,2,0,0,0,1,0,0,0.7085050704802768
777,42.0,5,38819.45,147531.82,1,0,0,0,0,1,1,3.80046136666027
806,18.0,3,86994.54,0.0,2,0,0,1,1,1,1,0.0
790,33.0,10,195204.99,135120.72,1,0,0,0,0,0,0,0.692199108229764
643,32.0,2,131301.74,0.0,1,0,0,1,0,0,0,0.0
584,37.0,8,100835.19,0.0,2,0,0,1,0,1,1,0.0
638,34.0,7,198969.78,0.0,2,0,0,0,0,1,1,0.0
771,18.0,1,41542.95,0.0,2,0,0,1,1,0,0,0.0
600,39.0,5,118272.07,0.0,2,0,0,0,0,0,0,0.0
661,41.0,5,69586.27,28082.95,1,1,0,1,0,0,0,0.4035702732737363
554,43.0,10,149629.13,0.0,2,1,0,0,0,0,0,0.0
627,49.0,4,146680.25,111087.5,1,0,0,1,1,1,1,0.7573446322868962
659,38.0,9,132809.18,0.0,2,0,0,0,0,1,1,0.0
835,35.0,6,28707.69,127120.07,1,0,0,0,1,0,0,4.428084251989624
763,35.0,7,104706.29,115651.6,2,0,0,0,0,1,1,1.1045334525748167
625,31.0,4,75335.68,77743.01,2,0,1,0,1,0,0,1.0319547125611663
799,30.0,9,136827.96,0.0,2,0,0,0,0,0,0,0.0
849,69.0,7,139065.94,71996.09,1,0,0,0,1,1,1,0.517711885455202
692,28.0,5,70179.91,61581.97,1,0,0,0,1,1,1,0.8774871612118055
623,24.0,5,116160.04,0.0,2,0,0,0,0,0,0,0.0
453,42.0,5,83008.49,0.0,3,1,0,1,0,0,0,0.0
408,84.0,8,188484.52,87873.39,1,1,0,0,0,0,0,0.46621011635332177
778,37.0,0,133699.82,105617.73,2,1,1,0,0,1,1,0.7899616469191955
695,42.0,5,72172.13,0.0,1,1,0,0,0,1,1,0.0
677,44.0,4,191057.76,148770.61,2,0,1,0,0,1,1,0.7786682414783884
662,37.0,5,48233.75,94901.09,1,0,0,1,1,1,1,1.9675246067328374
534,29.0,7,79178.31,174851.9,1,0,0,0,1,1,1,2.208330791601892
602,59.0,7,162347.05,0.0,2,0,0,0,1,1,1,0.0
554,43.0,2,7611.61,120847.11,1,1,1,0,0,0,0,15.87668180582032
667,42.0,6,88890.05,0.0,1,0,0,0,1,0,0,0.0
672,43.0,5,63833.09,0.0,1,0,0,0,1,0,0,0.0
838,67.0,4,78310.04,103267.8,1,0,0,1,0,1,1,1.3187044726321173
692,34.0,4,37898.91,109699.08,1,0,0,1,0,1,1,2.8945180745303754
675,49.0,8,179521.24,135133.39,1,1,0,0,1,1,1,0.7527431851517961
731,33.0,1,130726.96,0.0,1,0,0,1,1,0,0,0.0
468,32.0,8,198714.29,137649.47,1,0,0,0,0,0,0,0.6927004092156633
542,43.0,6,89543.25,113567.94,1,0,0,1,1,0,0,1.2683026358770761
662,35.0,6,2423.9,0.0,2,1,0,1,0,0,0,0.0
770,37.0,5,180326.83,141547.26,2,0,1,0,1,1,1,0.7849484183801159
675,61.0,5,166305.16,62055.17,3,1,0,0,0,0,0,0.373140376402031
647,51.0,4,29883.63,131156.76,1,0,1,0,1,0,0,4.3889166075205726
604,31.0,6,192029.19,134837.58,1,0,0,0,1,0,0,0.7021723103659396
833,39.0,3,1710.89,0.0,2,0,0,0,0,0,0,0.0
741,40.0,4,135163.76,104784.23,1,1,0,1,1,0,0,0.7752390877554752
658,36.0,1,84927.42,0.0,2,0,0,1,1,1,1,0.0
528,36.0,1,149912.28,156948.41,1,1,0,0,0,1,1,1.0469349809101696
590,60.0,6,88206.04,147751.75,1,1,0,0,0,0,0,1.6750751989319554
675,34.0,1,163667.56,124619.33,2,0,0,0,1,1,1,0.7614174122226788
765,41.0,4,100153.43,124182.21,1,0,0,0,1,0,0,1.2399196912177648
650,64.0,7,32275.09,142028.36,1,1,0,0,0,0,0,4.4005565902372386
817,44.0,8,65501.91,0.0,1,1,0,0,1,0,0,0.0
699,31.0,10,189392.66,125837.86,2,0,1,0,0,0,0,0.6644283891466544
495,34.0,9,116069.24,117160.32,1,1,1,0,0,1,1,1.0094002510915037
491,61.0,8,139861.53,0.0,2,0,0,1,0,1,1,0.0
847,51.0,5,144184.06,97565.74,1,1,0,0,1,0,0,0.6766749389634333
676,30.0,5,157888.5,0.0,2,0,0,1,0,1,1,0.0
746,25.0,3,71911.3,104833.79,1,0,0,1,0,0,0,1.457820815365596
470,31.0,2,45033.75,101675.22,2,0,0,1,0,0,0,2.2577560163210926
714,20.0,3,150465.93,0.0,2,0,0,1,1,1,1,0.0
695,50.0,8,126381.6,0.0,1,1,0,0,0,0,0,0.0
674,46.0,2,90189.72,174701.05,1,1,0,0,1,0,0,1.9370394985149082
664,36.0,6,122433.09,71142.77,2,0,1,0,1,0,0,0.5810746914906747
697,31.0,3,123825.83,108805.42,2,0,1,0,1,1,1,0.8786972798809424
670,68.0,4,11426.7,0.0,2,0,0,0,1,1,1,0.0
541,32.0,4,114951.42,0.0,1,0,0,0,0,1,1,0.0
640,66.0,9,184636.05,116037.76,1,0,0,0,0,1,1,0.6284675175839172
647,28.0,8,91055.27,0.0,2,0,0,0,1,1,1,0.0
757,23.0,2,93991.65,80673.96,2,0,0,0,1,0,0,0.8583098605035662
704,39.0,1,116511.12,124640.51,1,1,1,0,0,0,0,1.069773511747205
778,31.0,9,190631.23,182275.23,2,0,1,0,1,0,0,0.9561666784608167
639,41.0,5,199970.74,98635.77,1,0,1,0,0,0,0,0.4932510126231468
637,33.0,5,139947.17,0.0,2,0,0,0,1,0,0,0.0
686,35.0,4,8816.37,0.0,1,0,0,0,1,0,0,0.0
577,43.0,8,135650.72,79757.21,1,1,0,1,1,0,0,0.5879600933927959
506,28.0,8,24577.34,53053.76,1,0,1,0,1,1,1,2.158645321259339
757,28.0,7,131249.46,120911.75,2,0,0,0,1,1,1,0.9212361711811996
826,55.0,4,140126.17,115285.85,1,0,0,0,1,0,0,0.8227289021030119
721,41.0,2,168219.75,0.0,2,0,0,0,1,0,0,0.0
489,40.0,3,171867.08,221532.8,1,0,0,1,1,0,0,1.2889775051743475
446,51.0,4,70613.52,105056.13,1,0,0,0,0,0,0,1.4877622585589843
677,37.0,3,117946.3,88363.03,1,0,0,0,1,1,1,0.7491801777588614
769,29.0,2,84872.66,123757.52,2,0,0,0,1,0,0,1.458155311734073
677,56.0,5,60590.72,123959.97,1,1,0,1,1,1,1,2.0458573524130426
555,62.0,10,8444.5,114822.64,1,0,1,0,0,1,1,13.597328438628693
652,37.0,9,159132.83,145219.3,1,0,1,0,0,0,0,0.9125665646743039
722,32.0,5,76998.69,106807.64,1,0,1,0,0,1,1,1.3871358071156794
643,36.0,0,55835.66,148159.71,1,0,0,0,1,0,0,2.653496170726736
796,40.0,1,177524.19,99745.95,1,0,1,0,0,0,0,0.5618724411585824
720,37.0,8,45985.52,156282.79,1,0,1,0,0,0,0,3.398521752064563
613,41.0,7,60297.72,0.0,2,0,0,0,1,0,0,0.0
506,57.0,6,194421.12,0.0,2,1,0,0,0,1,1,0.0
608,50.0,6,93568.77,0.0,1,1,0,0,1,0,0,0.0
667,77.0,2,34702.92,0.0,1,0,0,1,1,1,1,0.0
750,47.0,7,54473.6,121376.15,2,1,0,0,0,0,0,2.228164652235211
610,33.0,4,113943.17,111582.11,1,0,0,0,1,0,0,0.979278617577517
588,34.0,10,153727.32,129417.82,1,0,1,0,0,0,0,0.8418661042162187
479,26.0,1,19116.97,0.0,2,0,0,0,0,1,1,0.0
682,37.0,5,112554.68,0.0,2,0,0,0,1,1,1,0.0
677,36.0,7,47318.75,0.0,1,0,0,0,0,0,0,0.0
850,40.0,6,36690.49,94607.08,1,0,1,0,1,0,0,2.5785177575987674
580,56.0,1,106918.67,131368.3,1,1,0,0,0,0,0,1.2286750293470727
746,21.0,8,194563.65,166883.07,2,0,0,0,0,1,1,0.8577299510982653
635,37.0,3,91086.73,0.0,2,0,0,1,0,0,0,0.0
664,25.0,6,108008.65,172812.72,2,0,1,0,1,1,1,1.599989630460153
558,36.0,0,172363.52,126606.63,2,0,1,0,0,1,1,0.7345326319629584
415,46.0,9,178587.36,134950.19,3,1,0,0,1,0,0,0.7556536476041754
798,60.0,6,31907.44,96956.1,1,1,0,0,0,0,0,3.038667470658881
792,29.0,4,18922.18,107601.79,1,1,1,0,0,0,0,5.6865429881757805
489,46.0,8,147222.95,92060.06,1,1,1,0,0,0,0,0.6253105239366552
